ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id
ENSG00000121211	MND1	4	153344649	153415118	protein_coding	84057
ENSG00000121236	TRIM6	11	5596109	5612958	protein_coding	117854
ENSG00000121314	TAS2R8	12	10806051	10807286	protein_coding	50836
ENSG00000121318	TAS2R10	12	10825219	10826358	protein_coding	50839
ENSG00000121351	IAPP	12	21354959	21379980	protein_coding	3375
ENSG00000121361	KCNJ8	12	21764955	21775600	protein_coding	3764
ENSG00000121377	TAS2R7	12	10801532	10802627	protein_coding	50837
ENSG00000121381	TAS2R9	12	10809094	10810168	protein_coding	50835
ENSG00000121853	GHSR	3	172443291	172448456	protein_coding	2693
ENSG00000121940	CLCC1	1	108881885	108963527	protein_coding	23155
ENSG00000121957	GPSM2	1	108875350	108934545	protein_coding	29899
ENSG00000122133	PAEP	9	135561756	135566955	protein_coding	5047
ENSG00000122136	OBP2A	9	135546126	135549969	protein_coding	29991
ENSG00000122145	TBX22	X	80014753	80031774	protein_coding	50945
ENSG00000122304	PRM2	16	11275639	11276480	protein_coding	5620
ENSG00000122375	OPN4	10	86654518	86666460	protein_coding	94233
ENSG00000122481	RWDD3	1	95234210	95247225	protein_coding	25950
ENSG00000122585	NPY	7	24284188	24291862	protein_coding	4852
ENSG00000122687	MRM2	7	2234195	2242205	protein_coding	29960
ENSG00000122696	SLC25A51	9	37879400	37904353	protein_coding	92014
ENSG00000122741	DCAF10	9	37800554	37867666	protein_coding	79269
ENSG00000122852	SFTPA1	10	79610939	79615455	protein_coding	653509
ENSG00000123165	ACTRT1	X	128050962	128052403	protein_coding	139741
ENSG00000123171	CCDC70	13	51861969	51866232	protein_coding	83446
ENSG00000123353	ORMDL2	12	55818041	55821879	protein_coding	29095
ENSG00000123374	CDK2	12	55966781	55972789	protein_coding	1017
ENSG00000123444	KBTBD4	11	47572197	47578976	protein_coding	55709
ENSG00000123454	DBH	9	133636363	133659329	protein_coding	1621
ENSG00000123496	IL13RA2	X	115003975	115019977	protein_coding	3598
ENSG00000123500	COL10A1	6	116118909	116158747	protein_coding	1300
ENSG00000123561	SERPINA7	X	106032435	106038727	protein_coding	6906
ENSG00000123576	ESX1	X	104250038	104254933	protein_coding	80712
ENSG00000123584	MAGEA9	X	149781930	149787737	protein_coding	728269
ENSG00000123594	ATXN3L	X	13318647	13320053	protein_coding	92552
ENSG00000123810	B9D2	19	41354417	41364165	protein_coding	80776
ENSG00000123977	DAW1	2	227871054	227924344	protein_coding	164781
ENSG00000123999	INHA	2	219569162	219575711	protein_coding	3623
ENSG00000124089	MC3R	20	56248732	56249815	protein_coding	4159
ENSG00000124091	GCNT7	20	56491492	56525925	protein_coding	140687
ENSG00000124102	PI3	20	45174902	45176544	protein_coding	5266
ENSG00000124107	SLPI	20	45252239	45254564	protein_coding	6590
ENSG00000124157	SEMG2	20	45221373	45224458	protein_coding	6407
ENSG00000124205	EDN3	20	59300443	59325992	protein_coding	1908
ENSG00000124233	SEMG1	20	45207033	45209768	protein_coding	6406
ENSG00000124237	CIMIP1	20	58150902	58161150	protein_coding	128602
ENSG00000124251	TP53TG5	20	45372557	45407889	protein_coding	27296
ENSG00000124253	PCK1	20	57561080	57568121	protein_coding	5105
ENSG00000124279	FASTKD3	5	7859159	7869037	protein_coding	79072
ENSG00000124467	PSG8	19	42752686	42765678	protein_coding	440533
ENSG00000124568	SLC17A1	6	25782915	25832052	protein_coding	6568
ENSG00000124608	AARS2	6	44298731	44313347	protein_coding	57505
ENSG00000124610	H1-1	6	26017032	26017787	protein_coding	3024
ENSG00000124614	RPS10	6	34417454	34426069	protein_coding	6204
ENSG00000124641	MED20	6	41905354	41921139	protein_coding	9477
ENSG00000124657	OR2B6	6	27957241	27958182	protein_coding	26212
ENSG00000124701	APOBEC2	6	41053202	41064891	protein_coding	10930
ENSG00000124827	GCM2	6	10873223	10882041	protein_coding	9247
ENSG00000124875	CXCL6	4	73836640	73849064	protein_coding	6372
ENSG00000124900	TRIM51	11	55883297	55891810	protein_coding	84767
ENSG00000124935	SCGB1D2	11	62242239	62244812	protein_coding	10647
ENSG00000124939	SCGB2A1	11	62208673	62213943	protein_coding	4246
ENSG00000125245	GPR18	13	99254732	99261744	protein_coding	2841
ENSG00000125255	SLC10A2	13	103043998	103066417	protein_coding	6555
ENSG00000125285	SOX21	13	94709622	94712545	protein_coding	11166
ENSG00000125337	KIF25	6	167996241	168045091	protein_coding	3834
ENSG00000125347	IRF1	5	132440440	132508719	protein_coding	3659
ENSG00000125363	AMELX	X	11293413	11300761	protein_coding	265
ENSG00000125378	BMP4	14	53949736	53958761	protein_coding	652
ENSG00000125498	KIR2DL1	19	54769793	54784322	protein_coding	3802
ENSG00000125522	NPBWR2	20	64103802	64107565	protein_coding	2832
ENSG00000125533	BHLHE23	20	63005927	63007035	protein_coding	128408
ENSG00000125571	IL37	2	112911165	112918882	protein_coding	27178
ENSG00000125740	FOSB	19	45467995	45475179	protein_coding	2354
ENSG00000125780	TGM3	20	2296001	2341079	protein_coding	7053
ENSG00000125787	GNRH2	20	3043622	3045747	protein_coding	2797
ENSG00000125788	DEFB126	20	142590	145751	protein_coding	81623
ENSG00000125798	FOXA2	20	22580998	22585455	protein_coding	3170
ENSG00000125815	CST8	20	23491101	23496010	protein_coding	10047
ENSG00000125816	NKX2-4	20	21395365	21397526	protein_coding	644524
ENSG00000125820	NKX2-2	20	21511017	21514064	protein_coding	4821
ENSG00000125831	CST11	20	23450403	23452876	protein_coding	140880
ENSG00000125848	FLRT3	20	14322985	14337614	protein_coding	23767
ENSG00000125861	GFRA4	20	3659248	3663399	protein_coding	64096
ENSG00000125871	MGME1	20	17969018	17991122	protein_coding	92667
ENSG00000125879	OTOR	20	16748358	16770062	protein_coding	56914
ENSG00000125895	TMEM74B	20	1180561	1185415	protein_coding	55321
ENSG00000125903	DEFB129	20	227258	229886	protein_coding	140881
ENSG00000125931	CITED1	X	72301638	72307187	protein_coding	4435
ENSG00000125966	MMP24	20	35226690	35276998	protein_coding	10893
ENSG00000125971	DYNLRB1	20	34516395	34540958	protein_coding	83658
ENSG00000125975	C20orf173	20	35523186	35529652	protein_coding	140873
ENSG00000125998	FAM83C	20	35285731	35292425	protein_coding	128876
ENSG00000125999	BPIFB1	20	33273480	33309871	protein_coding	92747
ENSG00000126062	TMEM115	3	50354750	50359521	protein_coding	11070
ENSG00000126233	SLURP1	8	142740949	142742406	protein_coding	57152
ENSG00000126259	KIRREL2	19	35855861	35867136	protein_coding	84063
ENSG00000126266	FFAR1	19	35347902	35353864	protein_coding	2864
ENSG00000126337	KRT36	17	41486136	41492546	protein_coding	8689
ENSG00000126500	FLRT1	11	64035931	64119173	protein_coding	23769
ENSG00000126549	STATH	4	69995966	70002570	protein_coding	6779
ENSG00000126550	HTN1	4	70050438	70058848	protein_coding	3346
ENSG00000126752	SSX1	X	48255392	48267444	protein_coding	6756
ENSG00000126768	TIMM17B	X	48893447	48898143	protein_coding	10245
ENSG00000126860	EVI2A	17	31316410	31321749	protein_coding	2123
ENSG00000126861	OMG	17	31272013	31297539	protein_coding	101927057
ENSG00000126895	AVPR2	X	153902531	153907166	protein_coding	554
ENSG00000127083	OMD	9	92412380	92424471	protein_coding	4958
ENSG00000127252	PLAAT1	3	193241128	193277738	protein_coding	57110
ENSG00000127318	IL22	12	68248242	68253604	protein_coding	50616
ENSG00000127362	TAS2R3	7	141764097	141765197	protein_coding	50831
ENSG00000127364	TAS2R4	7	141776674	141781691	protein_coding	50832
ENSG00000127377	CRYGN	7	151428832	151440813	protein_coding	155051
ENSG00000127412	TRPV5	7	142908101	142933746	protein_coding	56302
ENSG00000127515	OR7A10	19	14840466	14848922	protein_coding	390892
ENSG00000127526	SLC35E1	19	16549831	16572415	protein_coding	79939
ENSG00000127529	OR7C2	19	14941489	14942448	protein_coding	26658
ENSG00000127533	F2RL3	19	16888999	16892606	protein_coding	9002
ENSG00000127540	UQCR11	19	1597169	1605473	protein_coding	10975
ENSG00000127588	GNG13	16	798041	800734	protein_coding	51764
ENSG00000127774	EMC6	17	3668812	3669668	protein_coding	83460
ENSG00000127780	OR1E2	17	3432870	3433841	protein_coding	8388
ENSG00000127951	FGL2	7	77193369	77199848	protein_coding	10875
ENSG00000128039	SRD5A3	4	55346213	55373100	protein_coding	79644
ENSG00000128250	RFPL1	22	29438583	29442455	protein_coding	5988
ENSG00000128266	GNAZ	22	23070519	23125032	protein_coding	2781
ENSG00000128271	ADORA2A	22	24417879	24442357	protein_coding	135
ENSG00000128274	A4GALT	22	42692121	42721298	protein_coding	53947
ENSG00000128313	APOL5	22	35717872	35729483	protein_coding	80831
ENSG00000128519	TAS2R16	7	122994704	122995700	protein_coding	50833
ENSG00000128524	ATP6V1F	7	128862856	128865847	protein_coding	9296
ENSG00000128594	LRRC4	7	128027071	128032107	protein_coding	64101
ENSG00000128606	LRRC17	7	102913000	102945111	protein_coding	10234
ENSG00000128617	OPN1SW	7	128772485	128775794	protein_coding	611
ENSG00000128626	MRPS12	19	38930944	38933168	protein_coding	6183
ENSG00000128645	HOXD1	2	176188668	176190907	protein_coding	3231
ENSG00000128708	HAT1	2	171922448	171983686	protein_coding	8520
ENSG00000128714	HOXD13	2	176092721	176095944	protein_coding	3239
ENSG00000128886	ELL3	15	43772605	43777315	protein_coding	80237
ENSG00000129007	CALML4	15	68190705	68206079	protein_coding	91860
ENSG00000129028	THAP10	15	70881342	70892433	protein_coding	56906
ENSG00000129048	ACKR4	3	132597270	132618967	protein_coding	51554
ENSG00000129071	MBD4	3	129430947	129440179	protein_coding	8930
ENSG00000129152	MYOD1	11	17719571	17722136	protein_coding	4654
ENSG00000129194	SOX15	17	7588178	7590094	protein_coding	6665
ENSG00000129455	KLK8	19	50996007	51002711	protein_coding	11202
ENSG00000129514	FOXA1	14	37589552	37596059	protein_coding	3169
ENSG00000129559	NEDD8	14	24216857	24232367	protein_coding	4738
ENSG00000129862	VCY1B	Y	14056227	14056958	protein_coding	353513
ENSG00000129864	VCY	Y	13985772	13986473	protein_coding	9084
ENSG00000129873	CDY2B	Y	17878260	17880220	protein_coding	203611
ENSG00000129910	CDH15	16	89171748	89195492	protein_coding	1013
ENSG00000129951	PLPPR3	19	812488	821955	protein_coding	79948
ENSG00000129965	INS-IGF2	11	2132538	2161209	protein_coding	723961
ENSG00000130037	KCNA5	12	5043879	5046788	protein_coding	3741
ENSG00000130055	GDPD2	X	70423031	70433390	protein_coding	54857
ENSG00000130173	ANGPTL8	19	11237502	11241943	protein_coding	55908
ENSG00000130176	CNN1	19	11538767	11550323	protein_coding	1264
ENSG00000130182	ZSCAN10	16	3088890	3099295	protein_coding	84891
ENSG00000130234	ACE2	X	15494566	15607236	protein_coding	59272
ENSG00000130283	GDF1	19	18868545	18896158	protein_coding	2657
ENSG00000130312	MRPL34	19	17292609	17306843	protein_coding	64981
ENSG00000130332	LSM7	19	2321520	2328611	protein_coding	51690
ENSG00000130377	ACSBG2	19	6135247	6193094	protein_coding	81616
ENSG00000130429	ARPC1B	7	99374249	99394816	protein_coding	10095
ENSG00000130433	CACNG6	19	53991637	54012666	protein_coding	59285
ENSG00000130538	OR11H1	22	15528192	15529139	protein_coding	81061
ENSG00000130643	CALY	10	133324072	133336935	protein_coding	50632
ENSG00000130700	GATA5	20	62463497	62475995	protein_coding	140628
ENSG00000130701	RBBP8NL	20	62410237	62427539	protein_coding	140893
ENSG00000130810	PPAN	19	10106362	10112012	protein_coding	56342
ENSG00000130948	HSD17B3	9	96235306	96302176	protein_coding	3293
ENSG00000130962	PRRG1	X	37349309	37457292	protein_coding	5638
ENSG00000131059	BPIFA3	20	33217310	33227806	protein_coding	128861
ENSG00000131068	DEFB118	20	31368601	31373923	protein_coding	117285
ENSG00000131094	C1QL1	17	44959693	44968303	protein_coding	10882
ENSG00000131142	CCL25	19	8052318	8062660	protein_coding	6370
ENSG00000131233	GJA9	1	38874069	38881587	protein_coding	81025
ENSG00000131400	NAPSA	19	50358472	50365830	protein_coding	9476
ENSG00000131435	PDLIM4	5	132257696	132273454	protein_coding	8572
ENSG00000131634	TMEM204	16	1528688	1555580	protein_coding	79652
ENSG00000131721	RHOXF2	X	120158613	120165630	protein_coding	84528
ENSG00000131738	KRT33B	17	41363498	41369813	protein_coding	3884
ENSG00000131831	RAI2	X	17800049	17861337	protein_coding	10742
ENSG00000131966	ACTR10	14	58200080	58235636	protein_coding	55860
ENSG00000131969	ABHD12B	14	50872053	50904970	protein_coding	145447
ENSG00000132026	RTBDN	19	12825478	12835428	protein_coding	83546
ENSG00000132274	TRIM22	11	5689610	5737089	protein_coding	10346
ENSG00000132286	TIMM10B	11	6481501	6484681	protein_coding	26515
ENSG00000132297	HHLA1	8	132061480	132111159	protein_coding	10086
ENSG00000132330	SCLY	2	238060924	238099413	protein_coding	51540
ENSG00000132437	DDC	7	50458436	50565405	protein_coding	1644
ENSG00000132446	FTHL17	X	31071233	31072041	protein_coding	53940
ENSG00000132522	GPS2	17	7311324	7315564	protein_coding	2874
ENSG00000132603	NIP7	16	69337996	69343106	protein_coding	51388
ENSG00000132612	VPS4A	16	69311350	69326939	protein_coding	27183
ENSG00000132631	SCP2D1	20	18813783	18814378	protein_coding	140856
ENSG00000132671	SSTR4	20	23035312	23039237	protein_coding	6754
ENSG00000132693	CRP	1	159712289	159714589	protein_coding	1401
ENSG00000132703	APCS	1	159587826	159588865	protein_coding	325
ENSG00000132746	ALDH3B2	11	67662155	67681224	protein_coding	222
ENSG00000132773	TOE1	1	45340052	45343973	protein_coding	114034
ENSG00000132825	PPP1R3D	20	59936663	59940305	protein_coding	5509
ENSG00000132840	BHMT2	5	79069767	79090069	protein_coding	23743
ENSG00000132846	ZBED3	5	77072072	77087285	protein_coding	84327
ENSG00000132855	ANGPTL3	1	62597520	62606313	protein_coding	27329
ENSG00000132872	SYT4	18	43267892	43277535	protein_coding	6860
ENSG00000133020	MYH8	17	10390322	10421950	protein_coding	4626
ENSG00000133055	MYBPH	1	203167811	203175826	protein_coding	4608
ENSG00000133110	POSTN	13	37562583	37598844	protein_coding	10631
ENSG00000133136	GNG5B	X	110346103	110440372	protein_coding	347687
ENSG00000133138	TBC1D8B	X	106802673	106876150	protein_coding	54885
ENSG00000133636	NTS	12	85874295	85882992	protein_coding	4922
ENSG00000133935	ERG28	14	75649791	75660876	protein_coding	11161
ENSG00000133937	GSC	14	94768223	94770113	protein_coding	145258
ENSG00000134049	IER3IP1	18	47152834	47176364	protein_coding	51124
ENSG00000134072	CAMK1	3	9757347	9769992	protein_coding	8536
ENSG00000134184	GSTM1	1	109687814	109709039	protein_coding	2944
ENSG00000134202	GSTM3	1	109733932	109741038	protein_coding	2947
ENSG00000134240	HMGCS2	1	119748002	119768905	protein_coding	3158
ENSG00000134249	ADAM30	1	119893533	119896515	protein_coding	11085
ENSG00000134285	FKBP11	12	48921518	48926474	protein_coding	51303
ENSG00000134339	SAA2	11	18239223	18248668	protein_coding	6289
ENSG00000134443	GRP	18	59220158	59230774	protein_coding	2922
ENSG00000134551	PRH2	12	10929236	10934845	protein_coding	5555
ENSG00000134595	SOX3	X	140502985	140505069	protein_coding	6658
ENSG00000134640	MTNR1B	11	92969651	92985066	protein_coding	4544
ENSG00000134757	DSG3	18	31447741	31478702	protein_coding	1830
ENSG00000134762	DSC3	18	30989365	31042815	protein_coding	1825
ENSG00000134827	TCN1	11	59852800	59866489	protein_coding	6947
ENSG00000134897	BIVM	13	102799119	102841533	protein_coding	54841
ENSG00000134899	ERCC5	13	102845831	102875995	protein_coding	2073
ENSG00000135220	UGT2A3	4	68928463	68951804	protein_coding	79799
ENSG00000135222	CSN2	4	69955256	69965728	protein_coding	1447
ENSG00000135226	UGT2B28	4	69280475	69295050	protein_coding	54490
ENSG00000135312	HTR1B	6	77460924	77463491	protein_coding	3351
ENSG00000135316	SYNCRIP	6	85607779	85644063	protein_coding	10492
ENSG00000135317	SNX14	6	85504776	85594156	protein_coding	57231
ENSG00000135409	AMHR2	12	53423855	53431672	protein_coding	269
ENSG00000135413	LACRT	12	54630811	54634895	protein_coding	90070
ENSG00000135436	FAM186B	12	49582885	49605639	protein_coding	84070
ENSG00000135437	RDH5	12	55720367	55724705	protein_coding	5959
ENSG00000135441	BLOC1S1	12	55716038	55720087	protein_coding	2647
ENSG00000135447	PPP1R1A	12	54575387	54588659	protein_coding	5502
ENSG00000135482	ZC3H10	12	56118260	56127514	protein_coding	84872
ENSG00000135517	MIP	12	56449502	56469166	protein_coding	4284
ENSG00000135697	BCO1	16	81238689	81291142	protein_coding	53630
ENSG00000135702	CHST5	16	75528530	75536108	protein_coding	23563
ENSG00000135766	EGLN1	1	231363751	231422287	protein_coding	54583
ENSG00000135824	RGS8	1	182641816	182684587	protein_coding	85397
ENSG00000135902	CHRND	2	232525993	232536667	protein_coding	1144
ENSG00000135914	HTR2B	2	231108230	231125042	protein_coding	3357
ENSG00000135917	SLC19A3	2	227683763	227718028	protein_coding	80704
ENSG00000135926	TMBIM1	2	218274197	218292586	protein_coding	64114
ENSG00000136099	PCDH8	13	52842889	52848641	protein_coding	5100
ENSG00000136161	RCBTB2	13	48488963	48533256	protein_coding	1102
ENSG00000136197	C7orf25	7	42909273	42912305	protein_coding	79020
ENSG00000136240	KDELR2	7	6445953	6484190	protein_coding	11014
ENSG00000136297	MMD2	7	4905989	4959213	protein_coding	221938
ENSG00000136305	CIDEB	14	24305187	24311430	protein_coding	27141
ENSG00000136327	NKX2-8	14	36580004	36582614	protein_coding	26257
ENSG00000136352	NKX2-1	14	36516392	36521149	protein_coding	7080
ENSG00000136450	SRSF1	17	58000919	58007346	protein_coding	6426
ENSG00000136457	CHAD	17	50464496	50468906	protein_coding	1101
ENSG00000136487	GH2	17	63880215	63881944	protein_coding	2689
ENSG00000136488	CSH1	17	63894909	63896661	protein_coding	1444
ENSG00000136490	LIMD2	17	63695888	63701172	protein_coding	80774
ENSG00000136694	IL36A	2	113005459	113008044	protein_coding	27179
ENSG00000136695	IL36RN	2	113058638	113065382	protein_coding	26525
ENSG00000136696	IL36B	2	113022089	113052867	protein_coding	27177
ENSG00000136697	IL1F10	2	113067970	113075843	protein_coding	84639
ENSG00000136698	CFC1	2	130592165	130599575	protein_coding	653275
ENSG00000136834	OR1J1	9	122476958	122477926	protein_coding	347168
ENSG00000136839	OR13C9	9	104617248	104618204	protein_coding	286362
ENSG00000136859	ANGPTL2	9	127087348	127122635	protein_coding	23452
ENSG00000136869	TLR4	9	117704175	117724735	protein_coding	7099
ENSG00000136883	KIF12	9	114086126	114099292	protein_coding	113220
ENSG00000136939	OR1L4	9	122723990	122724925	protein_coding	254973
ENSG00000137070	IL11RA	9	34652162	34661902	protein_coding	3590
ENSG00000137077	CCL21	9	34709005	34710136	protein_coding	6366
ENSG00000137133	HINT2	9	35812960	35815354	protein_coding	84681
ENSG00000137207	YIPF3	6	43511832	43516985	protein_coding	25844
ENSG00000137210	TMEM14B	6	10747759	10852753	protein_coding	81853
ENSG00000137273	FOXF2	6	1389576	1395603	protein_coding	2295
ENSG00000137392	CLPS	6	35794982	35797344	protein_coding	1208
ENSG00000137440	FGFBP1	4	15935577	15938740	protein_coding	9982
ENSG00000137675	MMP27	11	102691487	102705769	protein_coding	64066
ENSG00000137745	MMP13	11	102942995	102955732	protein_coding	4322
ENSG00000137776	SLTM	15	58879050	58933679	protein_coding	79811
ENSG00000137804	NUSAP1	15	41320794	41381050	protein_coding	51203
ENSG00000137868	STRA6	15	74179466	74212267	protein_coding	64220
ENSG00000137976	DNASE2B	1	84398484	84415018	protein_coding	58511
ENSG00000138039	LHCGR	2	48686774	48755730	protein_coding	3973
ENSG00000138079	SLC3A1	2	44275458	44321494	protein_coding	6519
ENSG00000138109	CYP2C9	10	94938658	94990091	protein_coding	1559
ENSG00000138161	CUZD1	10	122832158	122846175	protein_coding	50624
ENSG00000138207	RBP4	10	93591687	93601744	protein_coding	5950
ENSG00000138271	GPR87	3	151294086	151316820	protein_coding	53836
ENSG00000138308	PLA2G12B	10	72934762	72954806	protein_coding	84647
ENSG00000138311	ZNF365	10	62374192	62480288	protein_coding	22891
ENSG00000138379	MSTN	2	190055700	190062729	protein_coding	2660
ENSG00000138380	CARF	2	202912214	202988263	protein_coding	79800
ENSG00000138780	GSTCD	4	105708778	105847725	protein_coding	79807
ENSG00000138813	C4orf17	4	99511012	99542303	protein_coding	84103
ENSG00000139168	ZCRB1	12	42312086	42326257	protein_coding	85437
ENSG00000139180	NDUFA9	12	4649095	4694317	protein_coding	4704
ENSG00000139329	LUM	12	91102629	91111494	protein_coding	4060
ENSG00000139330	KERA	12	91050491	91058024	protein_coding	11081
ENSG00000139351	SYCP3	12	101728648	101739472	protein_coding	50511
ENSG00000139352	ASCL1	12	102957674	102960513	protein_coding	429
ENSG00000139537	CCDC65	12	48904110	48931840	protein_coding	85478
ENSG00000139574	NPFF	12	53506688	53507484	protein_coding	8620
ENSG00000139679	LPAR6	13	48389567	48444704	protein_coding	10161
ENSG00000139797	RNF113B	13	98175785	98177269	protein_coding	140432
ENSG00000139800	ZIC5	13	99962964	99971767	protein_coding	85416
ENSG00000139874	SSTR1	14	38207904	38213067	protein_coding	6751
ENSG00000139908	TSSK4	14	24205696	24208362	protein_coding	283629
ENSG00000139998	RAB15	14	64945814	64973226	protein_coding	376267
ENSG00000140067	FAM181A	14	93918894	93929608	protein_coding	90050
ENSG00000140093	SERPINA10	14	94280460	94293268	protein_coding	51156
ENSG00000140285	FGF7	15	49423237	49488775	protein_coding	2252
ENSG00000140488	CELF6	15	72284727	72320157	protein_coding	60677
ENSG00000140505	CYP1A2	15	74748845	74756607	protein_coding	1544
ENSG00000140506	LMAN1L	15	74812716	74825757	protein_coding	79748
ENSG00000140623	SEPTIN12	16	4777606	4788398	protein_coding	124404
ENSG00000140749	IGSF6	16	21639550	21652608	protein_coding	10261
ENSG00000140835	CHST4	16	71525233	71538748	protein_coding	10164
ENSG00000140932	CMTM2	16	66579448	66588275	protein_coding	146225
ENSG00000140987	ZSCAN32	16	3382081	3401065	protein_coding	54925
ENSG00000141086	CTRL	16	67927640	67932365	protein_coding	1506
ENSG00000141200	KIF2B	17	53822927	53825193	protein_coding	84643
ENSG00000141433	ADCYAP1	18	904871	912172	protein_coding	116
ENSG00000141434	MEP1B	18	32185069	32220404	protein_coding	4225
ENSG00000141504	SAT2	17	7626234	7627876	protein_coding	112483
ENSG00000141579	ZNF750	17	82829434	82840022	protein_coding	79755
ENSG00000141642	ELAC1	18	50967991	50988121	protein_coding	55520
ENSG00000141744	PNMT	17	39667981	39670475	protein_coding	5409
ENSG00000141873	SLC39A3	19	2732204	2740028	protein_coding	29985
ENSG00000141934	PLPP2	19	281040	291403	protein_coding	8612
ENSG00000141946	ZIM3	19	57134096	57145202	protein_coding	114026
ENSG00000142039	CCDC97	19	41310172	41324873	protein_coding	90324
ENSG00000142046	TMEM91	19	41350911	41384083	protein_coding	641649
ENSG00000142511	GPR32	19	50770464	50771732	protein_coding	2854
ENSG00000142538	PTH2	19	49422419	49423441	protein_coding	113091
ENSG00000142694	EVA1B	1	36322030	36324154	protein_coding	55194
ENSG00000142698	C1orf94	1	34166883	34219131	protein_coding	84970
ENSG00000142961	MOB3C	1	46607719	46616811	protein_coding	148932
ENSG00000143001	TMEM61	1	54980628	54992288	protein_coding	199964
ENSG00000143006	DMRTB1	1	53459399	53467488	protein_coding	63948
ENSG00000143105	KCNA10	1	110517217	110519175	protein_coding	3744
ENSG00000143171	RXRG	1	165400922	165445355	protein_coding	6258
ENSG00000143315	PIGM	1	160024953	160031990	protein_coding	93183
ENSG00000143536	CRNN	1	152409243	152414263	protein_coding	49860
ENSG00000143556	S100A7	1	153457744	153460651	protein_coding	6278
ENSG00000143570	SLC39A1	1	153959099	153968184	protein_coding	27173
ENSG00000143578	CREB3L4	1	153967534	153974361	protein_coding	148327
ENSG00000143595	AQP10	1	154321090	154325325	protein_coding	89872
ENSG00000143801	PSEN2	1	226870184	226927726	protein_coding	5664
ENSG00000143811	PYCR2	1	225919877	225924340	protein_coding	29920
ENSG00000143942	CHAC2	2	53767804	53775196	protein_coding	494143
ENSG00000143954	REG3G	2	79025686	79028505	protein_coding	130120
ENSG00000144010	TRIM43B	2	95477008	95484754	protein_coding	653192
ENSG00000144015	TRIM43	2	95592001	95599778	protein_coding	653192
ENSG00000144029	MRPS5	2	95085369	95122006	protein_coding	64969
ENSG00000144031	ANKRD53	2	70978380	70985499	protein_coding	79998
ENSG00000144043	TEX261	2	70968325	70994873	protein_coding	113419
ENSG00000144182	LIPT1	2	99154955	99163157	protein_coding	51601
ENSG00000144214	LYG1	2	99284238	99304742	protein_coding	129530
ENSG00000144230	GPR17	2	127645864	127652639	protein_coding	2840
ENSG00000144362	PHOSPHO2	2	169694454	169701708	protein_coding	493911
ENSG00000144713	RPL32	3	12834485	12841582	protein_coding	6161
ENSG00000144771	LRTM1	3	54918231	54967088	protein_coding	57408
ENSG00000144792	ZNF660	3	44578223	44599694	protein_coding	285349
ENSG00000144895	EIF2A	3	150546678	150586016	protein_coding	83939
ENSG00000145020	AMT	3	49416778	49422685	protein_coding	275
ENSG00000145029	NICN1	3	49422333	49429326	protein_coding	84276
ENSG00000145040	UCN2	3	48561718	48563781	protein_coding	90226
ENSG00000145107	TM4SF19	3	196319342	196338503	protein_coding	116211
ENSG00000145192	AHSG	3	186613060	186621318	protein_coding	197
ENSG00000145194	ECE2	3	184276011	184293031	protein_coding	9718
ENSG00000145217	SLC26A1	4	979073	993440	protein_coding	10861
ENSG00000145309	CABS1	4	70334981	70337116	protein_coding	85438
ENSG00000145337	PYURF	4	88520998	88523776	protein_coding	100996939
ENSG00000145384	FABP2	4	119317250	119322138	protein_coding	2169
ENSG00000145692	BHMT	5	79111809	79132288	protein_coding	635
ENSG00000145757	SPATA9	5	95652181	95698711	protein_coding	83890
ENSG00000145824	CXCL14	5	135570679	135579279	protein_coding	9547
ENSG00000145839	IL9	5	135892246	135895841	protein_coding	3578
ENSG00000145879	SPINK7	5	148312419	148315922	protein_coding	84651
ENSG00000145936	KCNMB1	5	170374671	170389634	protein_coding	3779
ENSG00000146006	LRRTM2	5	138868921	138875368	protein_coding	26045
ENSG00000146039	SLC17A4	6	25754699	25781199	protein_coding	10050
ENSG00000146047	H2BC1	6	25726777	25727345	protein_coding	255626
ENSG00000146066	HIGD2A	5	176388751	176389761	protein_coding	192286
ENSG00000146221	TCTE1	6	44278734	44297698	protein_coding	202500
ENSG00000146250	PRSS35	6	83512534	83525704	protein_coding	167681
ENSG00000146360	GPR6	6	109978256	109980720	protein_coding	2830
ENSG00000146378	TAAR2	6	132617022	132624275	protein_coding	9287
ENSG00000146385	TAAR8	6	132552672	132553756	protein_coding	83551
ENSG00000146399	TAAR1	6	132643312	132659182	protein_coding	134864
ENSG00000146457	WTAP	6	159725585	159756319	protein_coding	9589
ENSG00000146469	VIP	6	152750797	152759765	protein_coding	7432
ENSG00000146587	RBAK	7	5045821	5069487	protein_coding	57786
ENSG00000146618	FERD3L	7	19144782	19145421	protein_coding	222894
ENSG00000146678	IGFBP1	7	45888360	45893660	protein_coding	3484
ENSG00000146834	MEPCE	7	100428322	100434126	protein_coding	56257
ENSG00000146857	STRA8	7	135231979	135258663	protein_coding	346673
ENSG00000146859	TMEM140	7	135148072	135166215	protein_coding	55281
ENSG00000146910	CNPY1	7	155474206	155555450	protein_coding	285888
ENSG00000147003	CLTRN	X	15627318	15675012	protein_coding	57393
ENSG00000147036	LANCL3	X	37571569	37684463	protein_coding	347404
ENSG00000147041	SYTL5	X	38006553	38128819	protein_coding	94122
ENSG00000147127	RAB41	X	70282093	70285002	protein_coding	347517
